SALES_TRN_REF,SALES_TRN_PRD_CODE,SALES_TRN_AMT,SALES_TRN_DATE,EMP_ID,SALES_POINT
TRN_1002905,PRD_01,132000,2/7/2022,EMP_21,STORE
TRN_1002906,PRD_02,198000,2/7/2022,EMP_21,CABIN
TRN_1002907,PRD_03,264000,2/7/2022,EMP_21,STORE
TRN_1002908,PRD_04,66000,2/7/2022,EMP_21,CABIN
TRN_1002909,PRD_06,12600,2/7/2022,EMP_32,CABIN
TRN_1002910,PRD_12,3780,2/7/2022,EMP_02,CABIN
TRN_1002911,PRD_14,2520,2/7/2022,EMP_13,CABIN
TRN_1002912,PRD_11,3780,2/7/2022,EMP_01,CABIN
TRN_1002913,PRD_01,132000,2/7/2022,EMP_22,CABIN
TRN_1002914,PRD_03,264000,2/7/2022,EMP_33,CABIN
TRN_1002915,PRD_09,33000,2/7/2022,EMP_03,CABIN
TRN_1002916,PRD_07,18900,2/7/2022,EMP_02,STORE
TRN_1002917,PRD_08,26400,2/7/2022,EMP_02,CABIN
TRN_1002918,PRD_09,33000,2/7/2022,EMP_02,STORE
TRN_1002919,PRD_10,6600,2/7/2022,EMP_02,CABIN
TRN_1002920,PRD_11,3780,2/7/2022,EMP_02,STORE
TRN_1002921,PRD_12,3780,2/7/2022,EMP_02,CABIN
TRN_1002922,PRD_14,2520,2/7/2022,EMP_13,CABIN
TRN_1002923,PRD_05,132000,2/7/2022,EMP_31,STORE
TRN_1002924,PRD_06,12600,2/7/2022,EMP_31,CABIN
TRN_1002925,PRD_03,264000,2/7/2022,EMP_32,CABIN
TRN_1002926,PRD_10,6600,2/7/2022,EMP_32,STORE
TRN_1002927,PRD_11,3780,2/7/2022,EMP_32,CABIN
TRN_1002928,PRD_12,3780,2/7/2022,EMP_32,STORE
TRN_1002929,PRD_13,6600,2/7/2022,EMP_32,CABIN
TRN_1002930,PRD_14,2520,2/7/2022,EMP_32,STORE
TRN_1002931,PRD_15,19800,2/7/2022,EMP_32,CABIN
TRN_1002932,PRD_07,18900,2/7/2022,EMP_21,STORE
TRN_1002933,PRD_08,26400,2/7/2022,EMP_21,CABIN
TRN_1002934,PRD_06,12600,2/7/2022,EMP_13,STORE
TRN_1002935,PRD_07,18900,2/7/2022,EMP_13,CABIN
TRN_1002936,PRD_15,19800,2/7/2022,EMP_02,STORE
TRN_1002937,PRD_01,132000,2/7/2022,EMP_03,CABIN
TRN_1002938,PRD_02,198000,2/7/2022,EMP_03,STORE
TRN_1002939,PRD_03,264000,2/7/2022,EMP_03,CABIN
TRN_1002940,PRD_05,132000,2/7/2022,EMP_21,CABIN
TRN_1002941,PRD_11,3780,2/7/2022,EMP_31,STORE
TRN_1002942,PRD_12,3780,2/7/2022,EMP_31,CABIN
TRN_1002943,PRD_09,33000,2/7/2022,EMP_32,CABIN
TRN_1002944,PRD_10,6600,2/7/2022,EMP_32,STORE
TRN_1002945,PRD_11,3780,2/7/2022,EMP_32,CABIN
TRN_1002946,PRD_12,3780,2/7/2022,EMP_32,STORE
TRN_1002947,PRD_13,6600,2/7/2022,EMP_32,CABIN
TRN_1002948,PRD_05,132000,2/7/2022,EMP_21,STORE
TRN_1002949,PRD_06,12600,2/7/2022,EMP_21,CABIN
TRN_1002950,PRD_04,66000,2/7/2022,EMP_13,STORE
TRN_1002951,PRD_09,33000,2/7/2022,EMP_33,STORE
TRN_1002952,PRD_10,6600,2/7/2022,EMP_33,CABIN
TRN_1002953,PRD_02,198000,2/7/2022,EMP_22,STORE
TRN_1002954,PRD_03,264000,2/7/2022,EMP_22,CABIN
TRN_1002955,PRD_01,132000,2/7/2022,EMP_21,STORE
TRN_1002956,PRD_02,198000,2/7/2022,EMP_21,CABIN
TRN_1002957,PRD_03,264000,2/7/2022,EMP_21,STORE
TRN_1002958,PRD_04,66000,2/7/2022,EMP_21,CABIN
TRN_1002959,PRD_05,132000,2/7/2022,EMP_21,STORE
TRN_1002960,PRD_06,12600,2/7/2022,EMP_21,CABIN
TRN_1002961,PRD_08,26400,2/7/2022,EMP_32,CABIN
TRN_1002962,PRD_14,2520,2/7/2022,EMP_02,CABIN
TRN_1002963,PRD_01,132000,2/7/2022,EMP_21,CABIN
TRN_1002964,PRD_04,66000,2/7/2022,EMP_31,CABIN
TRN_1002965,PRD_09,33000,2/8/2022,EMP_03,STORE
TRN_1002966,PRD_10,6600,2/8/2022,EMP_03,CABIN
TRN_1002967,PRD_11,3780,2/8/2022,EMP_03,STORE
TRN_1002968,PRD_12,3780,2/8/2022,EMP_03,CABIN
TRN_1002969,PRD_13,6600,2/8/2022,EMP_03,STORE
TRN_1002970,PRD_14,2520,2/8/2022,EMP_03,CABIN
TRN_1002971,PRD_01,132000,2/8/2022,EMP_22,CABIN
TRN_1002972,PRD_07,18900,2/8/2022,EMP_32,STORE
TRN_1002973,PRD_08,26400,2/8/2022,EMP_32,CABIN
TRN_1002974,PRD_06,12600,2/8/2022,EMP_31,STORE
TRN_1002975,PRD_07,18900,2/8/2022,EMP_31,CABIN
TRN_1002976,PRD_08,26400,2/8/2022,EMP_31,STORE
TRN_1002977,PRD_09,33000,2/8/2022,EMP_31,CABIN
TRN_1002978,PRD_10,6600,2/8/2022,EMP_31,STORE
TRN_1002979,PRD_11,3780,2/8/2022,EMP_31,CABIN
TRN_1002980,PRD_13,6600,2/8/2022,EMP_02,STORE
TRN_1002981,PRD_04,66000,2/8/2022,EMP_13,CABIN
TRN_1002982,PRD_01,132000,2/8/2022,EMP_21,CABIN
TRN_1002983,PRD_02,198000,2/8/2022,EMP_21,STORE
TRN_1002984,PRD_03,264000,2/8/2022,EMP_21,CABIN
TRN_1002985,PRD_04,66000,2/8/2022,EMP_21,STORE
TRN_1002986,PRD_05,132000,2/8/2022,EMP_21,CABIN
TRN_1002987,PRD_07,18900,2/8/2022,EMP_32,CABIN
TRN_1002988,PRD_13,6600,2/8/2022,EMP_02,CABIN
TRN_1002989,PRD_15,19800,2/8/2022,EMP_13,CABIN
TRN_1002990,PRD_12,3780,2/8/2022,EMP_01,CABIN
TRN_1002991,PRD_02,198000,2/8/2022,EMP_22,CABIN
TRN_1002992,PRD_04,66000,2/8/2022,EMP_33,CABIN
TRN_1002993,PRD_10,6600,2/8/2022,EMP_03,CABIN
TRN_1002994,PRD_08,26400,2/8/2022,EMP_02,STORE
TRN_1002995,PRD_09,33000,2/8/2022,EMP_02,CABIN
TRN_1002996,PRD_10,6600,2/8/2022,EMP_02,STORE
TRN_1002997,PRD_11,3780,2/8/2022,EMP_02,CABIN
TRN_1002998,PRD_12,3780,2/8/2022,EMP_02,STORE
TRN_1002999,PRD_13,6600,2/8/2022,EMP_02,CABIN
TRN_1003000,PRD_15,19800,2/8/2022,EMP_13,CABIN
TRN_1003001,PRD_06,12600,2/8/2022,EMP_31,STORE
TRN_1003002,PRD_07,18900,2/8/2022,EMP_31,CABIN
TRN_1003003,PRD_04,66000,2/8/2022,EMP_32,CABIN
TRN_1003004,PRD_11,3780,2/8/2022,EMP_32,STORE
TRN_1003005,PRD_12,3780,2/8/2022,EMP_32,CABIN
TRN_1003006,PRD_13,6600,2/8/2022,EMP_32,STORE
TRN_1003007,PRD_14,2520,2/8/2022,EMP_32,CABIN
TRN_1003008,PRD_15,19800,2/8/2022,EMP_32,STORE
TRN_1003009,PRD_01,132000,2/8/2022,EMP_33,CABIN
TRN_1003010,PRD_08,26400,2/8/2022,EMP_21,STORE
TRN_1003011,PRD_09,33000,2/8/2022,EMP_21,CABIN
TRN_1003012,PRD_07,18900,2/8/2022,EMP_13,STORE
TRN_1003013,PRD_08,26400,2/8/2022,EMP_13,CABIN
TRN_1003014,PRD_01,132000,2/8/2022,EMP_03,STORE
TRN_1003015,PRD_02,198000,2/8/2022,EMP_03,CABIN
TRN_1003016,PRD_03,264000,2/8/2022,EMP_03,STORE
TRN_1003017,PRD_04,66000,2/8/2022,EMP_03,CABIN
TRN_1003018,PRD_06,12600,2/8/2022,EMP_21,CABIN
TRN_1003019,PRD_12,3780,2/8/2022,EMP_31,STORE
TRN_1003020,PRD_13,6600,2/8/2022,EMP_31,CABIN
TRN_1003021,PRD_10,6600,2/8/2022,EMP_32,CABIN
TRN_1003022,PRD_11,3780,2/8/2022,EMP_32,STORE
TRN_1003023,PRD_12,3780,2/8/2022,EMP_32,CABIN
TRN_1003024,PRD_13,6600,2/8/2022,EMP_32,STORE
TRN_1003025,PRD_14,2520,2/8/2022,EMP_32,CABIN
TRN_1003026,PRD_06,12600,2/8/2022,EMP_21,STORE
TRN_1003027,PRD_07,18900,2/8/2022,EMP_21,CABIN
TRN_1003028,PRD_05,132000,2/8/2022,EMP_13,STORE
TRN_1003029,PRD_10,6600,2/8/2022,EMP_33,STORE
TRN_1003030,PRD_11,3780,2/8/2022,EMP_33,CABIN
TRN_1003031,PRD_03,264000,2/8/2022,EMP_22,STORE
TRN_1003032,PRD_04,66000,2/8/2022,EMP_22,CABIN
TRN_1003033,PRD_02,198000,2/8/2022,EMP_21,STORE
TRN_1003034,PRD_03,264000,2/8/2022,EMP_21,CABIN
TRN_1003035,PRD_04,66000,2/8/2022,EMP_21,STORE
TRN_1003036,PRD_05,132000,2/8/2022,EMP_21,CABIN
TRN_1003037,PRD_06,12600,2/8/2022,EMP_21,STORE
TRN_1003038,PRD_07,18900,2/8/2022,EMP_21,CABIN
TRN_1003039,PRD_09,33000,2/8/2022,EMP_32,CABIN
TRN_1003040,PRD_15,19800,2/8/2022,EMP_02,CABIN
TRN_1003041,PRD_02,198000,2/8/2022,EMP_21,CABIN
TRN_1003042,PRD_05,132000,2/8/2022,EMP_31,CABIN
TRN_1003043,PRD_10,6600,2/9/2022,EMP_03,STORE
TRN_1003044,PRD_11,3780,2/9/2022,EMP_03,CABIN
TRN_1003045,PRD_12,3780,2/9/2022,EMP_03,STORE
TRN_1003046,PRD_13,6600,2/9/2022,EMP_03,CABIN
TRN_1003047,PRD_14,2520,2/9/2022,EMP_03,STORE
TRN_1003048,PRD_15,19800,2/9/2022,EMP_03,CABIN
TRN_1003049,PRD_02,198000,2/9/2022,EMP_22,CABIN
TRN_1003050,PRD_08,26400,2/9/2022,EMP_32,STORE
TRN_1003051,PRD_09,33000,2/9/2022,EMP_32,CABIN
TRN_1003052,PRD_07,18900,2/9/2022,EMP_31,STORE
TRN_1003053,PRD_08,26400,2/9/2022,EMP_31,CABIN
TRN_1003054,PRD_09,33000,2/9/2022,EMP_31,STORE
TRN_1003055,PRD_10,6600,2/9/2022,EMP_31,CABIN
TRN_1003056,PRD_11,3780,2/9/2022,EMP_31,STORE
TRN_1003057,PRD_12,3780,2/9/2022,EMP_31,CABIN
TRN_1003058,PRD_04,66000,2/9/2022,EMP_13,STORE
TRN_1003059,PRD_05,132000,2/9/2022,EMP_13,CABIN
TRN_1003060,PRD_02,198000,2/9/2022,EMP_21,CABIN
TRN_1003061,PRD_03,264000,2/9/2022,EMP_21,STORE
TRN_1003062,PRD_04,66000,2/9/2022,EMP_21,CABIN
TRN_1003063,PRD_05,132000,2/9/2022,EMP_21,STORE
TRN_1003064,PRD_06,12600,2/9/2022,EMP_21,CABIN
TRN_1003065,PRD_08,26400,2/9/2022,EMP_32,CABIN
TRN_1003066,PRD_14,2520,2/9/2022,EMP_02,CABIN
TRN_1003067,PRD_01,132000,2/9/2022,EMP_21,CABIN
TRN_1003068,PRD_13,6600,2/9/2022,EMP_01,CABIN
TRN_1003069,PRD_03,264000,2/9/2022,EMP_22,CABIN
TRN_1003070,PRD_05,132000,2/9/2022,EMP_33,CABIN
TRN_1003071,PRD_11,3780,2/9/2022,EMP_03,CABIN
TRN_1003072,PRD_09,33000,2/9/2022,EMP_02,STORE
TRN_1003073,PRD_10,6600,2/9/2022,EMP_02,CABIN
TRN_1003074,PRD_11,3780,2/9/2022,EMP_02,STORE
TRN_1003075,PRD_12,3780,2/9/2022,EMP_02,CABIN
TRN_1003076,PRD_13,6600,2/9/2022,EMP_02,STORE
TRN_1003077,PRD_14,2520,2/9/2022,EMP_02,CABIN
TRN_1003078,PRD_01,132000,2/9/2022,EMP_21,CABIN
TRN_1003079,PRD_07,18900,2/9/2022,EMP_31,STORE
TRN_1003080,PRD_08,26400,2/9/2022,EMP_31,CABIN
TRN_1003081,PRD_05,132000,2/9/2022,EMP_32,CABIN
TRN_1003082,PRD_12,3780,2/9/2022,EMP_32,STORE
TRN_1003083,PRD_13,6600,2/9/2022,EMP_32,CABIN
TRN_1003084,PRD_14,2520,2/9/2022,EMP_32,STORE
TRN_1003085,PRD_15,19800,2/9/2022,EMP_32,CABIN
TRN_1003086,PRD_01,132000,2/9/2022,EMP_33,STORE
TRN_1003087,PRD_02,198000,2/9/2022,EMP_33,CABIN
TRN_1003088,PRD_09,33000,2/9/2022,EMP_21,STORE
TRN_1003089,PRD_10,6600,2/9/2022,EMP_21,CABIN
TRN_1003090,PRD_08,26400,2/9/2022,EMP_13,STORE
TRN_1003091,PRD_09,33000,2/9/2022,EMP_13,CABIN
TRN_1003092,PRD_02,198000,2/9/2022,EMP_03,STORE
TRN_1003093,PRD_03,264000,2/9/2022,EMP_03,CABIN
TRN_1003094,PRD_04,66000,2/9/2022,EMP_03,STORE
TRN_1003095,PRD_05,132000,2/9/2022,EMP_03,CABIN
TRN_1003096,PRD_07,18900,2/9/2022,EMP_21,CABIN
TRN_1003097,PRD_13,6600,2/9/2022,EMP_31,STORE
TRN_1003098,PRD_14,2520,2/9/2022,EMP_31,CABIN
TRN_1003099,PRD_11,3780,2/9/2022,EMP_32,CABIN
TRN_1003100,PRD_12,3780,2/9/2022,EMP_32,STORE
TRN_1003101,PRD_13,6600,2/9/2022,EMP_32,CABIN
TRN_1003102,PRD_14,2520,2/9/2022,EMP_32,STORE
TRN_1003103,PRD_15,19800,2/9/2022,EMP_32,CABIN
TRN_1003104,PRD_07,18900,2/9/2022,EMP_21,STORE
TRN_1003105,PRD_08,26400,2/9/2022,EMP_21,CABIN
TRN_1003106,PRD_06,12600,2/9/2022,EMP_13,STORE
TRN_1003107,PRD_11,3780,2/9/2022,EMP_33,STORE
TRN_1003108,PRD_12,3780,2/9/2022,EMP_33,CABIN
TRN_1003109,PRD_04,66000,2/9/2022,EMP_22,STORE
TRN_1003110,PRD_05,132000,2/9/2022,EMP_22,CABIN
TRN_1003111,PRD_03,264000,2/9/2022,EMP_21,STORE
TRN_1003112,PRD_04,66000,2/9/2022,EMP_21,CABIN
TRN_1003113,PRD_05,132000,2/9/2022,EMP_21,STORE
TRN_1003114,PRD_06,12600,2/9/2022,EMP_21,CABIN
TRN_1003115,PRD_07,18900,2/9/2022,EMP_21,STORE
TRN_1003116,PRD_08,26400,2/9/2022,EMP_21,CABIN
TRN_1003117,PRD_10,6600,2/9/2022,EMP_32,CABIN
TRN_1003118,PRD_01,132000,2/9/2022,EMP_03,CABIN
TRN_1003119,PRD_03,264000,2/9/2022,EMP_21,CABIN
TRN_1003120,PRD_06,12600,2/9/2022,EMP_31,CABIN
TRN_1003121,PRD_11,3780,2/10/2022,EMP_03,STORE
TRN_1003122,PRD_12,3780,2/10/2022,EMP_03,CABIN
TRN_1003123,PRD_13,6600,2/10/2022,EMP_03,STORE
TRN_1003124,PRD_14,2520,2/10/2022,EMP_03,CABIN
TRN_1003125,PRD_15,19800,2/10/2022,EMP_03,STORE
TRN_1003126,PRD_01,132000,2/10/2022,EMP_11,CABIN
TRN_1003127,PRD_03,264000,2/10/2022,EMP_22,CABIN
TRN_1003128,PRD_09,33000,2/10/2022,EMP_32,STORE
TRN_1003129,PRD_10,6600,2/10/2022,EMP_32,CABIN
TRN_1003130,PRD_08,26400,2/10/2022,EMP_31,STORE
TRN_1003131,PRD_09,33000,2/10/2022,EMP_31,CABIN
TRN_1003132,PRD_10,6600,2/10/2022,EMP_31,STORE
TRN_1003133,PRD_11,3780,2/10/2022,EMP_31,CABIN
TRN_1003134,PRD_12,3780,2/10/2022,EMP_31,STORE
TRN_1003135,PRD_13,6600,2/10/2022,EMP_31,CABIN
TRN_1003136,PRD_05,132000,2/10/2022,EMP_13,STORE
TRN_1003137,PRD_06,12600,2/10/2022,EMP_13,CABIN
TRN_1003138,PRD_03,264000,2/10/2022,EMP_21,CABIN
TRN_1003139,PRD_04,66000,2/10/2022,EMP_21,STORE
TRN_1003140,PRD_05,132000,2/10/2022,EMP_21,CABIN
TRN_1003141,PRD_06,12600,2/10/2022,EMP_21,STORE
TRN_1003142,PRD_07,18900,2/10/2022,EMP_21,CABIN
TRN_1003143,PRD_09,33000,2/10/2022,EMP_32,CABIN
TRN_1003144,PRD_15,19800,2/10/2022,EMP_02,CABIN
TRN_1003145,PRD_02,198000,2/10/2022,EMP_21,CABIN
TRN_1003146,PRD_14,2520,2/10/2022,EMP_01,CABIN
TRN_1003147,PRD_04,66000,2/10/2022,EMP_22,CABIN
TRN_1003148,PRD_06,12600,2/10/2022,EMP_33,CABIN
TRN_1003149,PRD_12,3780,2/10/2022,EMP_03,CABIN
TRN_1003150,PRD_10,6600,2/10/2022,EMP_02,STORE
TRN_1003151,PRD_11,3780,2/10/2022,EMP_02,CABIN
TRN_1003152,PRD_12,3780,2/10/2022,EMP_02,STORE
TRN_1003153,PRD_13,6600,2/10/2022,EMP_02,CABIN
TRN_1003154,PRD_14,2520,2/10/2022,EMP_02,STORE
TRN_1003155,PRD_15,19800,2/10/2022,EMP_02,CABIN
TRN_1003156,PRD_02,198000,2/10/2022,EMP_21,CABIN
TRN_1003157,PRD_08,26400,2/10/2022,EMP_31,STORE
TRN_1003158,PRD_09,33000,2/10/2022,EMP_31,CABIN
TRN_1003159,PRD_06,12600,2/10/2022,EMP_32,CABIN
TRN_1003160,PRD_13,6600,2/10/2022,EMP_32,STORE
TRN_1003161,PRD_14,2520,2/10/2022,EMP_32,CABIN
TRN_1003162,PRD_15,19800,2/10/2022,EMP_32,STORE
TRN_1003163,PRD_01,132000,2/10/2022,EMP_33,CABIN
TRN_1003164,PRD_02,198000,2/10/2022,EMP_33,STORE
TRN_1003165,PRD_03,264000,2/10/2022,EMP_33,CABIN
TRN_1003166,PRD_10,6600,2/10/2022,EMP_21,STORE
TRN_1003167,PRD_11,3780,2/10/2022,EMP_21,CABIN
TRN_1003168,PRD_09,33000,2/10/2022,EMP_13,STORE
TRN_1003169,PRD_10,6600,2/10/2022,EMP_13,CABIN
TRN_1003170,PRD_03,264000,2/10/2022,EMP_03,STORE
TRN_1003171,PRD_04,66000,2/10/2022,EMP_03,CABIN
TRN_1003172,PRD_05,132000,2/10/2022,EMP_03,STORE
TRN_1003173,PRD_06,12600,2/10/2022,EMP_03,CABIN
TRN_1003174,PRD_08,26400,2/10/2022,EMP_21,CABIN
TRN_1003175,PRD_14,2520,2/10/2022,EMP_31,STORE
TRN_1003176,PRD_15,19800,2/10/2022,EMP_31,CABIN
TRN_1003177,PRD_12,3780,2/10/2022,EMP_32,CABIN
TRN_1003178,PRD_13,6600,2/10/2022,EMP_32,STORE
TRN_1003179,PRD_14,2520,2/10/2022,EMP_32,CABIN
TRN_1003180,PRD_15,19800,2/10/2022,EMP_32,STORE
TRN_1003181,PRD_01,132000,2/10/2022,EMP_33,CABIN
TRN_1003182,PRD_08,26400,2/10/2022,EMP_21,STORE
TRN_1003183,PRD_09,33000,2/10/2022,EMP_21,CABIN
TRN_1003184,PRD_07,18900,2/10/2022,EMP_13,STORE
TRN_1003185,PRD_12,3780,2/10/2022,EMP_33,STORE
TRN_1003186,PRD_13,6600,2/10/2022,EMP_33,CABIN
TRN_1003187,PRD_05,132000,2/10/2022,EMP_22,STORE
TRN_1003188,PRD_06,12600,2/10/2022,EMP_22,CABIN
TRN_1003189,PRD_04,66000,2/10/2022,EMP_21,STORE
TRN_1003190,PRD_05,132000,2/10/2022,EMP_21,CABIN
TRN_1003191,PRD_06,12600,2/10/2022,EMP_21,STORE
TRN_1003192,PRD_07,18900,2/10/2022,EMP_21,CABIN
TRN_1003193,PRD_08,26400,2/10/2022,EMP_21,STORE
TRN_1003194,PRD_09,33000,2/10/2022,EMP_21,CABIN
TRN_1003195,PRD_11,3780,2/10/2022,EMP_32,CABIN
TRN_1003196,PRD_02,198000,2/10/2022,EMP_03,CABIN
TRN_1003197,PRD_04,66000,2/10/2022,EMP_21,CABIN
TRN_1003198,PRD_07,18900,2/10/2022,EMP_31,CABIN
TRN_1003199,PRD_12,3780,2/11/2022,EMP_03,STORE
TRN_1003200,PRD_13,6600,2/11/2022,EMP_03,CABIN
TRN_1003201,PRD_14,2520,2/11/2022,EMP_03,STORE
TRN_1003202,PRD_15,19800,2/11/2022,EMP_03,CABIN
TRN_1003203,PRD_01,132000,2/11/2022,EMP_11,STORE
TRN_1003204,PRD_02,198000,2/11/2022,EMP_11,CABIN
TRN_1003205,PRD_04,66000,2/11/2022,EMP_22,CABIN
TRN_1003206,PRD_10,6600,2/11/2022,EMP_32,STORE
TRN_1003207,PRD_11,3780,2/11/2022,EMP_32,CABIN
TRN_1003208,PRD_09,33000,2/11/2022,EMP_31,STORE
TRN_1003209,PRD_10,6600,2/11/2022,EMP_31,CABIN
TRN_1003210,PRD_11,3780,2/11/2022,EMP_31,STORE
TRN_1003211,PRD_12,3780,2/11/2022,EMP_31,CABIN
TRN_1003212,PRD_13,6600,2/11/2022,EMP_31,STORE
TRN_1003213,PRD_14,2520,2/11/2022,EMP_31,CABIN
TRN_1003214,PRD_06,12600,2/11/2022,EMP_13,STORE
TRN_1003215,PRD_07,18900,2/11/2022,EMP_13,CABIN
TRN_1003216,PRD_04,66000,2/11/2022,EMP_21,CABIN
TRN_1003217,PRD_05,132000,2/11/2022,EMP_21,STORE
TRN_1003218,PRD_06,12600,2/11/2022,EMP_21,CABIN
TRN_1003219,PRD_07,18900,2/11/2022,EMP_21,STORE
TRN_1003220,PRD_08,26400,2/11/2022,EMP_21,CABIN
TRN_1003221,PRD_10,6600,2/11/2022,EMP_32,CABIN
TRN_1003222,PRD_01,132000,2/11/2022,EMP_03,CABIN
TRN_1003223,PRD_03,264000,2/11/2022,EMP_21,CABIN
TRN_1003224,PRD_15,19800,2/11/2022,EMP_01,CABIN
TRN_1003225,PRD_05,132000,2/11/2022,EMP_22,CABIN
TRN_1003226,PRD_07,18900,2/11/2022,EMP_33,CABIN
TRN_1003227,PRD_13,6600,2/11/2022,EMP_03,CABIN
TRN_1003228,PRD_11,3780,2/11/2022,EMP_02,STORE
TRN_1003229,PRD_12,3780,2/11/2022,EMP_02,CABIN
TRN_1003230,PRD_13,6600,2/11/2022,EMP_02,STORE
TRN_1003231,PRD_14,2520,2/11/2022,EMP_02,CABIN
TRN_1003232,PRD_15,19800,2/11/2022,EMP_02,STORE
TRN_1003233,PRD_01,132000,2/11/2022,EMP_03,CABIN
TRN_1003234,PRD_03,264000,2/11/2022,EMP_21,CABIN
TRN_1003235,PRD_09,33000,2/11/2022,EMP_31,STORE
TRN_1003236,PRD_10,6600,2/11/2022,EMP_31,CABIN
TRN_1003237,PRD_07,18900,2/11/2022,EMP_32,CABIN
TRN_1003238,PRD_14,2520,2/11/2022,EMP_32,STORE
TRN_1003239,PRD_15,19800,2/11/2022,EMP_32,CABIN
TRN_1003240,PRD_01,132000,2/11/2022,EMP_33,STORE
TRN_1003241,PRD_02,198000,2/11/2022,EMP_33,CABIN
TRN_1003242,PRD_03,264000,2/11/2022,EMP_33,STORE
TRN_1003243,PRD_04,66000,2/11/2022,EMP_33,CABIN
TRN_1003244,PRD_11,3780,2/11/2022,EMP_21,STORE
TRN_1003245,PRD_12,3780,2/11/2022,EMP_21,CABIN
TRN_1003246,PRD_10,6600,2/11/2022,EMP_13,STORE
TRN_1003247,PRD_11,3780,2/11/2022,EMP_13,CABIN
TRN_1003248,PRD_04,66000,2/11/2022,EMP_03,STORE
TRN_1003249,PRD_05,132000,2/11/2022,EMP_03,CABIN
TRN_1003250,PRD_06,12600,2/11/2022,EMP_03,STORE
TRN_1003251,PRD_07,18900,2/11/2022,EMP_03,CABIN
TRN_1003252,PRD_09,33000,2/11/2022,EMP_21,CABIN
TRN_1003253,PRD_15,19800,2/11/2022,EMP_31,STORE
TRN_1003254,PRD_01,132000,2/11/2022,EMP_32,CABIN
TRN_1003255,PRD_13,6600,2/11/2022,EMP_32,CABIN
TRN_1003256,PRD_14,2520,2/11/2022,EMP_32,STORE
TRN_1003257,PRD_15,19800,2/11/2022,EMP_32,CABIN
TRN_1003258,PRD_01,132000,2/11/2022,EMP_33,STORE
TRN_1003259,PRD_02,198000,2/11/2022,EMP_33,CABIN
TRN_1003260,PRD_09,33000,2/11/2022,EMP_21,STORE
TRN_1003261,PRD_10,6600,2/11/2022,EMP_21,CABIN
TRN_1003262,PRD_08,26400,2/11/2022,EMP_13,STORE
TRN_1003263,PRD_13,6600,2/11/2022,EMP_33,STORE
TRN_1003264,PRD_14,2520,2/11/2022,EMP_33,CABIN
TRN_1003265,PRD_06,12600,2/11/2022,EMP_22,STORE
TRN_1003266,PRD_07,18900,2/11/2022,EMP_22,CABIN
TRN_1003267,PRD_05,132000,2/11/2022,EMP_21,STORE
TRN_1003268,PRD_06,12600,2/11/2022,EMP_21,CABIN
TRN_1003269,PRD_07,18900,2/11/2022,EMP_21,STORE
TRN_1003270,PRD_08,26400,2/11/2022,EMP_21,CABIN
TRN_1003271,PRD_09,33000,2/11/2022,EMP_21,STORE
TRN_1003272,PRD_10,6600,2/11/2022,EMP_21,CABIN
TRN_1003273,PRD_12,3780,2/11/2022,EMP_32,CABIN
TRN_1003274,PRD_03,264000,2/11/2022,EMP_03,CABIN
TRN_1003275,PRD_15,19800,2/11/2022,EMP_03,CABIN
TRN_1003276,PRD_08,26400,2/11/2022,EMP_31,CABIN
TRN_1003277,PRD_13,6600,2/12/2022,EMP_03,STORE
TRN_1003278,PRD_14,2520,2/12/2022,EMP_03,CABIN
TRN_1003279,PRD_15,19800,2/12/2022,EMP_03,STORE
TRN_1003280,PRD_01,132000,2/12/2022,EMP_11,CABIN
TRN_1003281,PRD_02,198000,2/12/2022,EMP_11,STORE
TRN_1003282,PRD_03,264000,2/12/2022,EMP_11,CABIN
TRN_1003283,PRD_05,132000,2/12/2022,EMP_22,CABIN
TRN_1003284,PRD_11,3780,2/12/2022,EMP_32,STORE
TRN_1003285,PRD_12,3780,2/12/2022,EMP_32,CABIN
TRN_1003286,PRD_10,6600,2/12/2022,EMP_31,STORE
TRN_1003287,PRD_11,3780,2/12/2022,EMP_31,CABIN
TRN_1003288,PRD_12,3780,2/12/2022,EMP_31,STORE
TRN_1003289,PRD_13,6600,2/12/2022,EMP_31,CABIN
TRN_1003290,PRD_14,2520,2/12/2022,EMP_31,STORE
TRN_1003291,PRD_15,19800,2/12/2022,EMP_31,CABIN
TRN_1003292,PRD_07,18900,2/12/2022,EMP_13,STORE
TRN_1003293,PRD_08,26400,2/12/2022,EMP_13,CABIN
TRN_1003294,PRD_05,132000,2/12/2022,EMP_21,CABIN
TRN_1003295,PRD_06,12600,2/12/2022,EMP_21,STORE
TRN_1003296,PRD_07,18900,2/12/2022,EMP_21,CABIN
TRN_1003297,PRD_08,26400,2/12/2022,EMP_21,STORE
TRN_1003298,PRD_09,33000,2/12/2022,EMP_21,CABIN
TRN_1003299,PRD_11,3780,2/12/2022,EMP_32,CABIN
TRN_1003300,PRD_02,198000,2/12/2022,EMP_03,CABIN
TRN_1003301,PRD_04,66000,2/12/2022,EMP_21,CABIN
TRN_1003302,PRD_01,132000,2/12/2022,EMP_02,CABIN
TRN_1003303,PRD_06,12600,2/12/2022,EMP_22,CABIN
TRN_1003304,PRD_08,26400,2/12/2022,EMP_33,CABIN
TRN_1003305,PRD_14,2520,2/12/2022,EMP_03,CABIN
TRN_1003306,PRD_12,3780,2/12/2022,EMP_02,STORE
